,Unnamed: 0,Conv_ID,MovieID,Title,Year,IMDB_Rating,Votes,Genres,Length_Female,Length_Male,Total_Length,Percent_Female,Percent_Male
21438,21438,c73496,m539,Sunset Blvd.,1950,8.7,55994.0,['drama' 'film-noir'],18,32,50,0.36,0.64
21439,21439,c73497,m539,Sunset Blvd.,1950,8.7,55994.0,['drama' 'film-noir'],58,55,113,0.5132743362831859,0.4867256637168141
21440,21440,c73498,m539,Sunset Blvd.,1950,8.7,55994.0,['drama' 'film-noir'],28,30,58,0.4827586206896552,0.5172413793103449
21441,21441,c73499,m539,Sunset Blvd.,1950,8.7,55994.0,['drama' 'film-noir'],35,64,99,0.3535353535353535,0.6464646464646465
21442,21442,c73500,m539,Sunset Blvd.,1950,8.7,55994.0,['drama' 'film-noir'],23,24,47,0.4893617021276595,0.5106382978723404
21443,21443,c73530,m539,Sunset Blvd.,1950,8.7,55994.0,['drama' 'film-noir'],4,2,6,0.6666666666666666,0.3333333333333333
21444,21444,c73531,m539,Sunset Blvd.,1950,8.7,55994.0,['drama' 'film-noir'],29,2,31,0.935483870967742,0.064516129032258
21445,21445,c73532,m539,Sunset Blvd.,1950,8.7,55994.0,['drama' 'film-noir'],50,44,94,0.5319148936170213,0.4680851063829787
21446,21446,c73533,m539,Sunset Blvd.,1950,8.7,55994.0,['drama' 'film-noir'],3,16,19,0.1578947368421052,0.8421052631578947
21447,21447,c73534,m539,Sunset Blvd.,1950,8.7,55994.0,['drama' 'film-noir'],21,5,26,0.8076923076923077,0.1923076923076923
21448,21448,c73535,m539,Sunset Blvd.,1950,8.7,55994.0,['drama' 'film-noir'],19,11,30,0.6333333333333333,0.3666666666666666
21449,21449,c73560,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],5,5,10,0.5,0.5
21450,21450,c73561,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],7,11,18,0.3888888888888889,0.6111111111111112
21451,21451,c73562,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],14,10,24,0.5833333333333334,0.4166666666666667
21452,21452,c73563,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],15,65,80,0.1875,0.8125
21453,21453,c73564,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],11,19,30,0.3666666666666666,0.6333333333333333
21454,21454,c73565,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],47,15,62,0.7580645161290323,0.2419354838709677
21455,21455,c73566,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],17,28,45,0.3777777777777777,0.6222222222222222
21456,21456,c73567,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],26,36,62,0.4193548387096774,0.5806451612903226
21457,21457,c73568,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],7,7,14,0.5,0.5
21458,21458,c73569,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],10,6,16,0.625,0.375
21459,21459,c73570,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],18,43,61,0.2950819672131147,0.7049180327868853
21460,21460,c73571,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],3,1,4,0.75,0.25
21461,21461,c73572,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],26,15,41,0.6341463414634146,0.3658536585365853
21462,21462,c73573,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],11,43,54,0.2037037037037037,0.7962962962962963
21463,21463,c73574,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],8,5,13,0.6153846153846154,0.3846153846153846
21464,21464,c73575,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],3,11,14,0.2142857142857142,0.7857142857142857
21465,21465,c73576,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],13,18,31,0.4193548387096774,0.5806451612903226
21466,21466,c73577,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],15,76,91,0.1648351648351648,0.8351648351648352
21467,21467,c73578,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],2,18,20,0.1,0.9
21468,21468,c73579,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],15,8,23,0.6521739130434783,0.3478260869565217
21469,21469,c73580,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],12,44,56,0.2142857142857142,0.7857142857142857
21470,21470,c73581,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],8,19,27,0.2962962962962963,0.7037037037037037
21471,21471,c73582,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],50,14,64,0.78125,0.21875
21472,21472,c73583,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],15,4,19,0.7894736842105263,0.2105263157894736
21473,21473,c73584,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],1,10,11,0.0909090909090909,0.9090909090909092
21474,21474,c73585,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],10,1,11,0.9090909090909092,0.0909090909090909
21475,21475,c73586,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],9,3,12,0.75,0.25
21476,21476,c73587,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],5,10,15,0.3333333333333333,0.6666666666666666
21477,21477,c73588,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],8,23,31,0.2580645161290322,0.7419354838709677
21478,21478,c73589,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],8,6,14,0.5714285714285714,0.4285714285714285
21479,21479,c73590,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],10,1,11,0.9090909090909092,0.0909090909090909
21480,21480,c73591,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],18,6,24,0.75,0.25
21481,21481,c73592,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],14,2,16,0.875,0.125
21482,21482,c73593,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],10,7,17,0.5882352941176471,0.4117647058823529
21483,21483,c73594,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],28,24,52,0.5384615384615384,0.4615384615384615
21484,21484,c73595,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],3,6,9,0.3333333333333333,0.6666666666666666
21485,21485,c73596,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],9,4,13,0.6923076923076923,0.3076923076923077
21486,21486,c73597,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],37,19,56,0.6607142857142857,0.3392857142857143
21487,21487,c73598,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],25,9,34,0.7352941176470589,0.2647058823529412
21488,21488,c73599,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],39,6,45,0.8666666666666667,0.1333333333333333
21489,21489,c73600,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],24,5,29,0.8275862068965517,0.1724137931034483
21490,21490,c73601,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],14,1,15,0.9333333333333332,0.0666666666666666
21491,21491,c73602,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],16,46,62,0.2580645161290322,0.7419354838709677
21492,21492,c73603,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],28,2,30,0.9333333333333332,0.0666666666666666
21493,21493,c73604,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],8,1,9,0.8888888888888888,0.1111111111111111
21494,21494,c73605,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],9,7,16,0.5625,0.4375
21495,21495,c73606,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],18,4,22,0.8181818181818182,0.1818181818181818
21496,21496,c73607,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],25,4,29,0.8620689655172413,0.1379310344827586
21497,21497,c7363,m54,Erik The Viking,1989,5.9,5889.0,['comedy' 'adventure' 'fantasy'],25,17,42,0.5952380952380952,0.4047619047619047
21498,21498,c7364,m54,Erik The Viking,1989,5.9,5889.0,['comedy' 'adventure' 'fantasy'],31,65,96,0.3229166666666667,0.6770833333333334
21499,21499,c7365,m54,Erik The Viking,1989,5.9,5889.0,['comedy' 'adventure' 'fantasy'],98,58,156,0.6282051282051282,0.3717948717948718
21500,21500,c73650,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],22,64,86,0.2558139534883721,0.7441860465116279
21501,21501,c73651,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],8,21,29,0.2758620689655172,0.7241379310344828
21502,21502,c73652,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],18,1,19,0.9473684210526316,0.0526315789473684
21503,21503,c73653,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],26,16,42,0.6190476190476191,0.3809523809523809
21504,21504,c73654,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],7,4,11,0.6363636363636364,0.3636363636363636
21505,21505,c73655,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],3,23,26,0.1153846153846153,0.8846153846153846
21506,21506,c73656,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],16,23,39,0.4102564102564102,0.5897435897435898
21507,21507,c73657,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],18,21,39,0.4615384615384615,0.5384615384615384
21508,21508,c73658,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],11,5,16,0.6875,0.3125
21509,21509,c73659,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],22,10,32,0.6875,0.3125
21510,21510,c7366,m54,Erik The Viking,1989,5.9,5889.0,['comedy' 'adventure' 'fantasy'],3,4,7,0.4285714285714285,0.5714285714285714
21511,21511,c73660,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],21,36,57,0.3684210526315789,0.631578947368421
21512,21512,c7367,m54,Erik The Viking,1989,5.9,5889.0,['comedy' 'adventure' 'fantasy'],20,4,24,0.8333333333333334,0.1666666666666666
21513,21513,c73671,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],18,22,40,0.45,0.55
21514,21514,c73672,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],17,58,75,0.2266666666666666,0.7733333333333333
21515,21515,c73673,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],1,1,2,0.5,0.5
21516,21516,c73674,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],19,3,22,0.8636363636363636,0.1363636363636363
21517,21517,c73675,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],17,44,61,0.2786885245901639,0.7213114754098361
21518,21518,c73676,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],5,11,16,0.3125,0.6875
21519,21519,c73677,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],3,12,15,0.2,0.8
21520,21520,c73678,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],18,8,26,0.6923076923076923,0.3076923076923077
21521,21521,c73679,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],11,23,34,0.3235294117647059,0.6764705882352942
21522,21522,c7368,m54,Erik The Viking,1989,5.9,5889.0,['comedy' 'adventure' 'fantasy'],11,16,27,0.4074074074074074,0.5925925925925926
21523,21523,c73680,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],4,34,38,0.1052631578947368,0.8947368421052632
21524,21524,c73681,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],4,28,32,0.125,0.875
21525,21525,c73682,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],43,71,114,0.3771929824561403,0.6228070175438597
21526,21526,c73683,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],6,7,13,0.4615384615384615,0.5384615384615384
21527,21527,c73684,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],27,20,47,0.574468085106383,0.425531914893617
21528,21528,c73685,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],7,5,12,0.5833333333333334,0.4166666666666667
21529,21529,c73686,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],14,10,24,0.5833333333333334,0.4166666666666667
21530,21530,c73687,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],4,6,10,0.4,0.6
21531,21531,c73688,m540,Supergirl,1984,4.1,6576.0,['action' 'adventure' 'sci-fi'],1,1,2,0.5,0.5
21532,21532,c7369,m54,Erik The Viking,1989,5.9,5889.0,['comedy' 'adventure' 'fantasy'],16,22,38,0.4210526315789473,0.5789473684210527
21533,21533,c7370,m54,Erik The Viking,1989,5.9,5889.0,['comedy' 'adventure' 'fantasy'],9,2,11,0.8181818181818182,0.1818181818181818
21534,21534,c73700,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],1,7,8,0.125,0.875
21535,21535,c73701,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],3,11,14,0.2142857142857142,0.7857142857142857
21536,21536,c73702,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],20,12,32,0.625,0.375
21537,21537,c73703,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],26,5,31,0.8387096774193549,0.1612903225806451
21538,21538,c73704,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],20,12,32,0.625,0.375
21539,21539,c73705,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],23,3,26,0.8846153846153846,0.1153846153846153
21540,21540,c73706,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],111,12,123,0.902439024390244,0.0975609756097561
21541,21541,c73707,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],4,4,8,0.5,0.5
21542,21542,c73708,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],51,3,54,0.9444444444444444,0.0555555555555555
21543,21543,c73709,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],45,23,68,0.6617647058823529,0.3382352941176471
21544,21544,c7371,m54,Erik The Viking,1989,5.9,5889.0,['comedy' 'adventure' 'fantasy'],9,4,13,0.6923076923076923,0.3076923076923077
21545,21545,c73710,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],31,24,55,0.5636363636363636,0.4363636363636363
21546,21546,c73711,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],52,24,76,0.6842105263157895,0.3157894736842105
21547,21547,c73712,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],31,7,38,0.8157894736842105,0.1842105263157894
21548,21548,c73713,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],15,2,17,0.8823529411764706,0.1176470588235294
21549,21549,c73714,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],11,20,31,0.3548387096774194,0.6451612903225806
21550,21550,c73715,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],31,6,37,0.8378378378378378,0.1621621621621621
21551,21551,c73716,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],95,18,113,0.8407079646017699,0.1592920353982301
21552,21552,c73717,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],11,3,14,0.7857142857142857,0.2142857142857142
21553,21553,c73718,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],7,10,17,0.4117647058823529,0.5882352941176471
21554,21554,c73719,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],9,6,15,0.6,0.4
21555,21555,c7372,m54,Erik The Viking,1989,5.9,5889.0,['comedy' 'adventure' 'fantasy'],4,6,10,0.4,0.6
21556,21556,c73720,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],23,27,50,0.46,0.54
21557,21557,c73721,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],9,9,18,0.5,0.5
21558,21558,c73779,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],4,10,14,0.2857142857142857,0.7142857142857143
21559,21559,c73780,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],6,12,18,0.3333333333333333,0.6666666666666666
21560,21560,c73781,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],18,3,21,0.8571428571428571,0.1428571428571428
21561,21561,c73782,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],13,4,17,0.7647058823529411,0.2352941176470588
21562,21562,c73823,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],9,10,19,0.4736842105263157,0.5263157894736842
21563,21563,c73824,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],3,7,10,0.3,0.7
21564,21564,c73825,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],22,12,34,0.6470588235294118,0.3529411764705882
21565,21565,c73826,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],25,6,31,0.8064516129032258,0.1935483870967742
21566,21566,c73827,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],5,7,12,0.4166666666666667,0.5833333333333334
21567,21567,c73828,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],12,24,36,0.3333333333333333,0.6666666666666666
21568,21568,c73829,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],2,11,13,0.1538461538461538,0.8461538461538461
21569,21569,c73830,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],13,38,51,0.2549019607843137,0.7450980392156863
21570,21570,c73831,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],3,9,12,0.25,0.75
21571,21571,c73832,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],15,41,56,0.2678571428571428,0.7321428571428571
21572,21572,c73833,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],7,55,62,0.1129032258064516,0.8870967741935484
21573,21573,c73834,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],1,33,34,0.0294117647058823,0.9705882352941176
21574,21574,c73835,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],11,53,64,0.171875,0.828125
21575,21575,c73836,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],11,10,21,0.5238095238095238,0.4761904761904761
21576,21576,c73837,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],11,7,18,0.6111111111111112,0.3888888888888889
21577,21577,c73838,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],48,9,57,0.8421052631578947,0.1578947368421052
21578,21578,c73839,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],4,7,11,0.3636363636363636,0.6363636363636364
21579,21579,c73840,m541,Superman Iii,1983,4.7,18340.0,['action' 'adventure' 'comedy' 'fantasy' 'sci-fi'],7,18,25,0.28,0.72
21580,21580,c73844,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],8,4,12,0.6666666666666666,0.3333333333333333
21581,21581,c73845,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],7,8,15,0.4666666666666667,0.5333333333333333
21582,21582,c73846,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],54,25,79,0.6835443037974683,0.3164556962025316
21583,21583,c73847,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],51,6,57,0.8947368421052632,0.1052631578947368
21584,21584,c73848,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],19,17,36,0.5277777777777778,0.4722222222222222
21585,21585,c73849,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],24,1,25,0.96,0.04
21586,21586,c73850,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],2,4,6,0.3333333333333333,0.6666666666666666
21587,21587,c73851,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],8,13,21,0.3809523809523809,0.6190476190476191
21588,21588,c73852,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],40,30,70,0.5714285714285714,0.4285714285714285
21589,21589,c73853,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],10,3,13,0.7692307692307693,0.2307692307692307
21590,21590,c73854,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],7,20,27,0.2592592592592592,0.7407407407407407
21591,21591,c73855,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],9,9,18,0.5,0.5
21592,21592,c73856,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],27,29,56,0.4821428571428571,0.5178571428571429
21593,21593,c73857,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],28,14,42,0.6666666666666666,0.3333333333333333
21594,21594,c73858,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],9,35,44,0.2045454545454545,0.7954545454545454
21595,21595,c73859,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],24,18,42,0.5714285714285714,0.4285714285714285
21596,21596,c73860,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],25,18,43,0.5813953488372093,0.4186046511627907
21597,21597,c73861,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],7,1,8,0.875,0.125
21598,21598,c73862,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],3,10,13,0.2307692307692307,0.7692307692307693
21599,21599,c73863,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],10,11,21,0.4761904761904761,0.5238095238095238
21600,21600,c73864,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],20,20,40,0.5,0.5
21601,21601,c73865,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],35,38,73,0.4794520547945205,0.5205479452054794
21602,21602,c73866,m542,Superman Ii,1980,6.7,29941.0,['action' 'adventure' 'fantasy' 'romance' 'sci-fi'],3,5,8,0.375,0.625
