,Conv_ID,Title,MovieID,Year,Female,Count,Convo_Genders
62306,c66205,rambling rose,m487,1991,0,3,mm
62307,c66206,rambling rose,m487,1991,0,11,mm
62308,c66207,rambling rose,m487,1991,0,2,mm
62309,c66208,rambling rose,m487,1991,0,4,mm
62310,c66209,rambling rose,m487,1991,0,4,mm
62311,c6621,dark star,m47,1974,0,10,mm
62312,c66210,rambling rose,m487,1991,0,8,mm
62313,c66211,rambling rose,m487,1991,0,4,mm
62314,c66212,rambling rose,m487,1991,0,3,mm
62315,c66213,rambling rose,m487,1991,2,2,ff
62316,c66214,rambling rose,m487,1991,2,2,ff
62317,c66215,rambling rose,m487,1991,3,3,ff
62318,c66216,rambling rose,m487,1991,2,2,ff
62319,c66217,rambling rose,m487,1991,4,9,mf
62320,c66218,rambling rose,m487,1991,1,2,mf
62321,c66219,rambling rose,m487,1991,1,2,mf
62322,c6622,dark star,m47,1974,0,8,mm
62323,c66220,rambling rose,m487,1991,2,3,mf
62324,c66221,rambling rose,m487,1991,3,7,mf
62325,c66222,rambling rose,m487,1991,1,2,mf
62326,c66223,rambling rose,m487,1991,1,2,mf
62327,c66224,rambling rose,m487,1991,1,2,mf
62328,c66225,rambling rose,m487,1991,2,3,mf
62329,c66226,rambling rose,m487,1991,3,5,mf
62330,c66227,rambling rose,m487,1991,3,7,mf
62331,c66228,rambling rose,m487,1991,3,5,mf
62332,c66229,rambling rose,m487,1991,1,2,mf
62333,c6623,dark star,m47,1974,0,12,mm
62334,c66230,rambling rose,m487,1991,2,2,ff
62335,c66231,rambling rose,m487,1991,7,7,ff
62336,c66232,rambling rose,m487,1991,4,4,ff
62337,c66233,rambling rose,m487,1991,3,3,ff
62338,c66234,rambling rose,m487,1991,2,2,ff
62339,c66235,rambling rose,m487,1991,2,2,ff
62340,c66236,rambling rose,m487,1991,3,3,ff
62341,c66237,rambling rose,m487,1991,2,2,ff
62342,c66238,rambling rose,m487,1991,2,2,ff
62343,c66239,rambling rose,m487,1991,3,3,ff
62344,c6624,dark star,m47,1974,0,7,mm
62345,c66240,rambling rose,m487,1991,3,3,ff
62346,c66241,rambling rose,m487,1991,4,4,ff
62347,c66242,rambling rose,m487,1991,2,2,ff
62348,c66243,rambling rose,m487,1991,2,2,ff
62349,c66244,rambling rose,m487,1991,6,6,ff
62350,c66245,rambling rose,m487,1991,2,2,ff
62351,c66246,rambling rose,m487,1991,2,2,ff
62352,c66247,rambling rose,m487,1991,3,3,ff
62353,c66248,rambling rose,m487,1991,2,2,ff
62354,c66249,rambling rose,m487,1991,3,3,ff
62355,c6625,dark star,m47,1974,0,4,mm
62356,c66250,rambling rose,m487,1991,3,3,ff
62357,c66251,red white black & blue,m488,2006,0,2,mm
62358,c66252,red white black & blue,m488,2006,0,2,mm
62359,c66253,red white black & blue,m488,2006,0,1,mm
62360,c66254,red white black & blue,m488,2006,0,3,mm
62361,c66255,red white black & blue,m488,2006,0,3,mm
62362,c66256,red white black & blue,m488,2006,0,5,mm
62363,c66257,red white black & blue,m488,2006,0,2,mm
62364,c66258,red white black & blue,m488,2006,0,5,mm
62365,c66259,red white black & blue,m488,2006,0,2,mm
62366,c6626,dark star,m47,1974,0,2,mm
62367,c66260,red white black & blue,m488,2006,0,5,mm
62368,c66261,red white black & blue,m488,2006,0,2,mm
62369,c66262,red white black & blue,m488,2006,0,2,mm
62370,c66263,red white black & blue,m488,2006,0,2,mm
62371,c66264,red white black & blue,m488,2006,0,4,mm
62372,c66265,red white black & blue,m488,2006,0,3,mm
62373,c66266,red white black & blue,m488,2006,0,3,mm
62374,c66267,red white black & blue,m488,2006,0,2,mm
62375,c66268,red white black & blue,m488,2006,0,2,mm
62376,c66269,red white black & blue,m488,2006,0,2,mm
62377,c6627,dark star,m47,1974,0,8,mm
62378,c66270,red white black & blue,m488,2006,0,2,mm
62379,c66271,red white black & blue,m488,2006,0,3,mm
62380,c66272,red white black & blue,m488,2006,0,2,mm
62381,c66273,red white black & blue,m488,2006,0,3,mm
62382,c66274,red white black & blue,m488,2006,0,8,mm
62383,c66275,red white black & blue,m488,2006,0,3,mm
62384,c66276,red white black & blue,m488,2006,0,4,mm
62385,c66277,red white black & blue,m488,2006,0,2,mm
62386,c66278,red white black & blue,m488,2006,0,3,mm
62387,c66279,red white black & blue,m488,2006,0,2,mm
62388,c6628,dark star,m47,1974,0,7,mm
62389,c66280,red white black & blue,m488,2006,0,3,mm
62390,c66281,red white black & blue,m488,2006,0,3,mm
62391,c66282,red white black & blue,m488,2006,0,3,mm
62392,c66283,red white black & blue,m488,2006,0,4,mm
62393,c66284,red white black & blue,m488,2006,0,2,mm
62394,c66285,red white black & blue,m488,2006,0,7,mm
62395,c66286,red white black & blue,m488,2006,0,2,mm
62396,c66287,red white black & blue,m488,2006,0,2,mm
62397,c66288,red white black & blue,m488,2006,0,2,mm
62398,c66289,red white black & blue,m488,2006,0,2,mm
62399,c6629,dark star,m47,1974,0,4,mm
62400,c66290,red white black & blue,m488,2006,0,2,mm
62401,c66291,red white black & blue,m488,2006,0,2,mm
62402,c66292,red white black & blue,m488,2006,0,2,mm
62403,c66293,red white black & blue,m488,2006,0,6,mm
62404,c66294,red white black & blue,m488,2006,0,4,mm
62405,c66295,red white black & blue,m488,2006,0,2,mm
62406,c66296,red white black & blue,m488,2006,0,2,mm
62407,c66297,red white black & blue,m488,2006,0,4,mm
62408,c66298,red white black & blue,m488,2006,0,4,mm
62409,c66299,red white black & blue,m488,2006,0,4,mm
62410,c663,48 hrs.,m4,1982,0,2,mm
62411,c6630,dark star,m47,1974,0,2,mm
62412,c66300,red white black & blue,m488,2006,0,4,mm
62413,c66301,red white black & blue,m488,2006,0,2,mm
62414,c66302,red white black & blue,m488,2006,0,2,mm
62415,c66303,red white black & blue,m488,2006,0,3,mm
62416,c66304,red white black & blue,m488,2006,0,2,mm
62417,c66305,red white black & blue,m488,2006,0,4,mm
62418,c66306,red white black & blue,m488,2006,0,4,mm
62419,c66307,red white black & blue,m488,2006,0,5,mm
62420,c66308,red white black & blue,m488,2006,0,4,mm
62421,c66309,red white black & blue,m488,2006,0,2,mm
62422,c6631,dark star,m47,1974,0,4,mm
62423,c66310,red white black & blue,m488,2006,0,2,mm
62424,c66311,red white black & blue,m488,2006,0,2,mm
62425,c66312,red white black & blue,m488,2006,0,2,mm
62426,c66313,red white black & blue,m488,2006,0,3,mm
62427,c66314,red white black & blue,m488,2006,0,2,mm
62428,c66315,red white black & blue,m488,2006,0,2,mm
62429,c66316,red white black & blue,m488,2006,0,2,mm
62430,c66317,red white black & blue,m488,2006,0,5,mm
62431,c66318,red white black & blue,m488,2006,0,2,mm
62432,c66319,red white black & blue,m488,2006,0,3,mm
62433,c6632,dark star,m47,1974,0,4,mm
62434,c66320,red white black & blue,m488,2006,0,3,mm
62435,c66321,red white black & blue,m488,2006,0,2,mm
62436,c66322,red white black & blue,m488,2006,0,2,mm
62437,c66323,red white black & blue,m488,2006,0,2,mm
62438,c66324,red white black & blue,m488,2006,0,5,mm
62439,c66325,red white black & blue,m488,2006,0,2,mm
62440,c66326,red white black & blue,m488,2006,0,2,mm
62441,c66327,red white black & blue,m488,2006,0,3,mm
62442,c66328,red white black & blue,m488,2006,0,2,mm
62443,c66329,red white black & blue,m488,2006,0,3,mm
62444,c6633,dark star,m47,1974,0,2,mm
62445,c66330,red white black & blue,m488,2006,0,3,mm
62446,c66331,red white black & blue,m488,2006,0,6,mm
62447,c66332,red white black & blue,m488,2006,0,4,mm
62448,c66333,red white black & blue,m488,2006,0,3,mm
62449,c66334,red white black & blue,m488,2006,0,6,mm
62450,c66335,red white black & blue,m488,2006,0,4,mm
62451,c66336,red white black & blue,m488,2006,0,3,mm
62452,c66337,red white black & blue,m488,2006,0,4,mm
62453,c66338,red white black & blue,m488,2006,0,2,mm
62454,c66339,red white black & blue,m488,2006,0,2,mm
62455,c6634,dark star,m47,1974,0,5,mm
62456,c66340,red white black & blue,m488,2006,0,3,mm
62457,c66341,red white black & blue,m488,2006,0,2,mm
62458,c66342,red white black & blue,m488,2006,0,2,mm
62459,c66343,red white black & blue,m488,2006,0,2,mm
62460,c66344,red white black & blue,m488,2006,0,5,mm
62461,c66345,red white black & blue,m488,2006,0,4,mm
62462,c66346,red white black & blue,m488,2006,0,6,mm
62463,c66347,red white black & blue,m488,2006,0,2,mm
62464,c66348,red white black & blue,m488,2006,0,4,mm
62465,c66349,red white black & blue,m488,2006,0,2,mm
62466,c6635,dark star,m47,1974,0,2,mm
62467,c66350,red white black & blue,m488,2006,0,2,mm
62468,c66351,red white black & blue,m488,2006,0,2,mm
62469,c66352,red white black & blue,m488,2006,0,2,mm
62470,c66353,red white black & blue,m488,2006,0,6,mm
62471,c66354,red white black & blue,m488,2006,0,2,mm
62472,c66355,red white black & blue,m488,2006,0,2,mm
62473,c66356,red white black & blue,m488,2006,0,6,mm
62474,c66357,red white black & blue,m488,2006,0,2,mm
62475,c66358,red white black & blue,m488,2006,0,2,mm
62476,c66359,red white black & blue,m488,2006,0,2,mm
62477,c6636,dark star,m47,1974,0,3,mm
62478,c66360,red white black & blue,m488,2006,0,2,mm
62479,c66361,red white black & blue,m488,2006,0,2,mm
62480,c66362,red white black & blue,m488,2006,0,3,mm
62481,c66363,red white black & blue,m488,2006,0,2,mm
62482,c66364,red white black & blue,m488,2006,0,2,mm
62483,c66365,red white black & blue,m488,2006,0,7,mm
62484,c66366,red white black & blue,m488,2006,0,2,mm
62485,c66367,red white black & blue,m488,2006,0,2,mm
62486,c66368,red white black & blue,m488,2006,0,2,mm
62487,c66369,red white black & blue,m488,2006,0,2,mm
62488,c6637,dark star,m47,1974,0,2,mm
62489,c66370,red white black & blue,m488,2006,0,3,mm
62490,c66371,red white black & blue,m488,2006,0,2,mm
62491,c66372,red white black & blue,m488,2006,0,2,mm
62492,c66373,red white black & blue,m488,2006,0,2,mm
62493,c66374,red white black & blue,m488,2006,0,2,mm
62494,c66375,red white black & blue,m488,2006,0,2,mm
62495,c66376,red white black & blue,m488,2006,0,2,mm
62496,c66377,red white black & blue,m488,2006,0,6,mm
62497,c66378,red white black & blue,m488,2006,0,2,mm
62498,c66379,red white black & blue,m488,2006,0,3,mm
62499,c6638,dark star,m47,1974,0,2,mm
62500,c66380,red white black & blue,m488,2006,0,3,mm
62501,c66381,red white black & blue,m488,2006,0,2,mm
62502,c66382,red white black & blue,m488,2006,0,5,mm
62503,c66383,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62504,c66384,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62505,c66385,star wars: episode vi - return of the jedi,m489,1983,0,4,mm
62506,c66386,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62507,c66387,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62508,c66388,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62509,c66389,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62510,c6639,dark star,m47,1974,0,10,mm
62511,c66390,star wars: episode vi - return of the jedi,m489,1983,0,7,mm
62512,c66391,star wars: episode vi - return of the jedi,m489,1983,0,9,mm
62513,c66392,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62514,c66393,star wars: episode vi - return of the jedi,m489,1983,0,6,mm
62515,c66394,star wars: episode vi - return of the jedi,m489,1983,0,6,mm
62516,c66395,star wars: episode vi - return of the jedi,m489,1983,0,5,mm
62517,c66396,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62518,c66397,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62519,c66398,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62520,c66399,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62521,c664,48 hrs.,m4,1982,0,2,mm
62522,c6640,dark star,m47,1974,0,11,mm
62523,c66400,star wars: episode vi - return of the jedi,m489,1983,0,8,mm
62524,c66401,star wars: episode vi - return of the jedi,m489,1983,0,5,mm
62525,c66402,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62526,c66403,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62527,c66404,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62528,c66405,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62529,c66406,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62530,c66407,star wars: episode vi - return of the jedi,m489,1983,0,3,mm
62531,c66408,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62532,c66409,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62533,c6641,dark star,m47,1974,0,4,mm
62534,c66410,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62535,c66411,star wars: episode vi - return of the jedi,m489,1983,0,3,mm
62536,c66412,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62537,c66413,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62538,c66414,star wars: episode vi - return of the jedi,m489,1983,0,3,mm
62539,c66415,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62540,c66416,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62541,c66417,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62542,c66418,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62543,c66419,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62544,c6642,dark star,m47,1974,0,4,mm
62545,c66420,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62546,c66421,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62547,c66422,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62548,c66423,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62549,c66424,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62550,c66425,star wars: episode vi - return of the jedi,m489,1983,0,3,mm
62551,c66426,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62552,c66427,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62553,c66428,star wars: episode vi - return of the jedi,m489,1983,0,3,mm
62554,c66429,star wars: episode vi - return of the jedi,m489,1983,0,4,mm
62555,c6643,dark star,m47,1974,0,5,mm
62556,c66430,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62557,c66431,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62558,c66432,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62559,c66433,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62560,c66434,star wars: episode vi - return of the jedi,m489,1983,0,3,mm
62561,c66435,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62562,c66436,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62563,c66437,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62564,c66438,star wars: episode vi - return of the jedi,m489,1983,0,4,mm
62565,c66439,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62566,c6644,dark star,m47,1974,0,2,mm
62567,c66440,star wars: episode vi - return of the jedi,m489,1983,0,3,mm
62568,c66441,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62569,c66442,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62570,c66443,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62571,c66444,star wars: episode vi - return of the jedi,m489,1983,0,6,mm
62572,c66445,star wars: episode vi - return of the jedi,m489,1983,0,3,mm
62573,c66446,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62574,c66447,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62575,c66448,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62576,c66449,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62577,c6645,dark star,m47,1974,0,4,mm
62578,c66450,star wars: episode vi - return of the jedi,m489,1983,0,3,mm
62579,c66451,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62580,c66452,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62581,c66453,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62582,c66454,star wars: episode vi - return of the jedi,m489,1983,0,4,mm
62583,c66455,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62584,c66456,star wars: episode vi - return of the jedi,m489,1983,0,6,mm
62585,c66457,star wars: episode vi - return of the jedi,m489,1983,0,3,mm
62586,c66458,star wars: episode vi - return of the jedi,m489,1983,0,3,mm
62587,c66459,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62588,c6646,dark star,m47,1974,0,3,mm
62589,c66460,star wars: episode vi - return of the jedi,m489,1983,0,7,mm
62590,c66461,star wars: episode vi - return of the jedi,m489,1983,0,3,mm
62591,c66462,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62592,c66463,star wars: episode vi - return of the jedi,m489,1983,0,5,mm
62593,c66464,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62594,c66465,star wars: episode vi - return of the jedi,m489,1983,0,4,mm
62595,c66466,star wars: episode vi - return of the jedi,m489,1983,0,3,mm
62596,c66467,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62597,c66468,star wars: episode vi - return of the jedi,m489,1983,0,4,mm
62598,c66469,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62599,c6647,dark star,m47,1974,0,3,mm
62600,c66470,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62601,c66471,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62602,c66472,star wars: episode vi - return of the jedi,m489,1983,0,2,mm
62603,c66473,star wars: episode vi - return of the jedi,m489,1983,0,8,mm
62604,c66474,the rocky horror picture show,m490,1975,0,3,mm
62605,c66475,the rocky horror picture show,m490,1975,0,2,mm
62606,c66476,the rocky horror picture show,m490,1975,0,2,mm
62607,c66477,the rocky horror picture show,m490,1975,0,6,mm
62608,c66478,the rocky horror picture show,m490,1975,0,2,mm
62609,c66479,the rocky horror picture show,m490,1975,0,2,mm
62610,c6648,dark star,m47,1974,0,6,mm
62611,c66480,the rocky horror picture show,m490,1975,0,6,mm
62612,c66481,the rocky horror picture show,m490,1975,0,2,mm
62613,c66482,the rocky horror picture show,m490,1975,0,2,mm
62614,c66483,the rocky horror picture show,m490,1975,0,5,mm
62615,c66484,the rocky horror picture show,m490,1975,0,3,mm
62616,c66485,the rocky horror picture show,m490,1975,3,5,mf
62617,c66486,the rocky horror picture show,m490,1975,3,5,mf
62618,c66487,the rocky horror picture show,m490,1975,1,2,mf
62619,c66488,the rocky horror picture show,m490,1975,1,2,mf
62620,c66489,the rocky horror picture show,m490,1975,1,2,mf
62621,c6649,dark star,m47,1974,0,18,mm
62622,c66490,the rocky horror picture show,m490,1975,1,3,mf
62623,c66491,the rocky horror picture show,m490,1975,2,3,mf
62624,c66492,the rocky horror picture show,m490,1975,1,3,mf
62625,c66493,the rocky horror picture show,m490,1975,2,3,mf
62626,c66494,the rocky horror picture show,m490,1975,1,2,mf
62627,c66495,the rocky horror picture show,m490,1975,1,2,mf
62628,c66496,the rocky horror picture show,m490,1975,1,2,mf
62629,c66497,the rocky horror picture show,m490,1975,1,2,mf
62630,c66498,the rocky horror picture show,m490,1975,6,12,mf
62631,c66499,the rocky horror picture show,m490,1975,1,2,mf
62632,c665,48 hrs.,m4,1982,0,4,mm
62633,c6650,dark star,m47,1974,0,6,mm
62634,c66500,the rocky horror picture show,m490,1975,1,2,mf
62635,c66501,the rocky horror picture show,m490,1975,1,3,mf
62636,c66502,the rocky horror picture show,m490,1975,1,2,mf
62637,c66503,the rocky horror picture show,m490,1975,3,5,mf
62638,c66504,the rocky horror picture show,m490,1975,2,3,mf
62639,c66505,the rocky horror picture show,m490,1975,1,2,mf
62640,c66506,the rocky horror picture show,m490,1975,3,5,mf
62641,c66507,the rocky horror picture show,m490,1975,0,3,mm
62642,c66508,the rocky horror picture show,m490,1975,0,3,mm
62643,c66509,the rocky horror picture show,m490,1975,0,2,mm
62644,c6651,dark star,m47,1974,0,10,mm
62645,c66510,the rocky horror picture show,m490,1975,0,2,mm
62646,c66511,the rocky horror picture show,m490,1975,0,6,mm
62647,c66512,the rocky horror picture show,m490,1975,1,2,mf
62648,c66513,the rocky horror picture show,m490,1975,2,4,mf
62649,c66514,the rocky horror picture show,m490,1975,1,3,mf
62650,c66515,the rocky horror picture show,m490,1975,1,2,mf
62651,c66516,the rocky horror picture show,m490,1975,1,2,mf
62652,c66517,the rocky horror picture show,m490,1975,1,2,mf
62653,c66518,the rocky horror picture show,m490,1975,0,4,mm
62654,c66519,the rocky horror picture show,m490,1975,0,7,mm
62655,c6652,dark star,m47,1974,0,2,mm
62656,c66520,the rocky horror picture show,m490,1975,0,6,mm
62657,c66521,the rocky horror picture show,m490,1975,0,3,mm
62658,c66522,the rocky horror picture show,m490,1975,0,4,mm
62659,c66523,the rocky horror picture show,m490,1975,0,10,mm
62660,c66524,the rocky horror picture show,m490,1975,1,2,mf
62661,c66525,the rocky horror picture show,m490,1975,2,3,mf
62662,c66526,the rocky horror picture show,m490,1975,1,2,mf
62663,c66527,the rocky horror picture show,m490,1975,1,2,mf
62664,c66528,the rocky horror picture show,m490,1975,0,2,mm
62665,c66529,the rocky horror picture show,m490,1975,0,2,mm
62666,c6653,dark angel,m48,1990,0,7,mm
62667,c66530,the rocky horror picture show,m490,1975,0,4,mm
62668,c66531,rocky,m491,1976,2,5,mf
62669,c66532,rocky,m491,1976,1,3,mf
62670,c66533,rocky,m491,1976,1,2,mf
62671,c66534,rocky,m491,1976,1,2,mf
62672,c66535,rocky,m491,1976,1,3,mf
62673,c66536,rocky,m491,1976,2,3,mf
62674,c66537,rocky,m491,1976,1,2,mf
62675,c66538,rocky,m491,1976,1,2,mf
62676,c66539,rocky,m491,1976,1,2,mf
62677,c6654,dark angel,m48,1990,0,3,mm
62678,c66540,rocky,m491,1976,1,2,mf
62679,c66541,rocky,m491,1976,8,16,mf
62680,c66542,rocky,m491,1976,1,2,mf
62681,c66543,rocky,m491,1976,6,13,mf
62682,c66544,rocky,m491,1976,7,15,mf
62683,c66545,rocky,m491,1976,1,3,mf
62684,c66546,rocky,m491,1976,2,4,mf
62685,c66547,rocky,m491,1976,1,2,mf
62686,c66548,rocky,m491,1976,3,6,mf
62687,c66549,rocky,m491,1976,1,3,mf
62688,c6655,dark angel,m48,1990,0,3,mm
62689,c66550,rocky,m491,1976,1,2,mf
62690,c66551,rocky,m491,1976,2,4,mf
62691,c66552,rocky,m491,1976,2,5,mf
62692,c66553,rocky,m491,1976,1,2,mf
