,Unnamed: 0,Character_ID,Movie_ID,Title,Gender,Position_in_Credits,Character,Character_Line_Count,Movie_Line_Count,Character_Line_Percent
6938,6938,u7246,m489,Star Wars: Episode Vi - Return Of The Jedi,?,?,JERJERROD,5,261,0.0191570881226053
6939,6939,u7247,m489,Star Wars: Episode Vi - Return Of The Jedi,?,?,LANDO,19,261,0.0727969348659003
6940,6940,u7248,m489,Star Wars: Episode Vi - Return Of The Jedi,?,?,LEIA,29,261,0.1111111111111111
6941,6941,u7249,m489,Star Wars: Episode Vi - Return Of The Jedi,m,1,LUKE,57,261,0.2183908045977011
6942,6942,u7250,m489,Star Wars: Episode Vi - Return Of The Jedi,?,?,NINEDENINE,4,261,0.0153256704980842
6943,6943,u7251,m489,Star Wars: Episode Vi - Return Of The Jedi,?,?,THREEPIO,21,261,0.0804597701149425
6944,6944,u7252,m489,Star Wars: Episode Vi - Return Of The Jedi,?,?,VADER,28,261,0.10727969348659
6945,6945,u7253,m489,Star Wars: Episode Vi - Return Of The Jedi,?,?,WEDGE,6,261,0.0229885057471264
6946,6946,u7254,m489,Star Wars: Episode Vi - Return Of The Jedi,?,?,YODA,6,261,0.0229885057471264
6947,6947,u725,m46,Croupier,f,17,BELLA,22,490,0.0448979591836734
6948,6948,u726,m46,Croupier,?,?,DEALER,6,490,0.0122448979591836
6949,6949,u727,m46,Croupier,m,2,GILES,20,490,0.0408163265306122
6950,6950,u728,m46,Croupier,m,1,JACK,231,490,0.4714285714285714
6951,6951,u729,m46,Croupier,?,?,JACK SR.,7,490,0.0142857142857142
6952,6952,u730,m46,Croupier,f,21,JANI,60,490,0.1224489795918367
6953,6953,u731,m46,Croupier,?,?,LUCY,6,490,0.0122448979591836
6954,6954,u732,m46,Croupier,?,?,MAN,4,490,0.0081632653061224
6955,6955,u733,m46,Croupier,f,6,MARION,60,490,0.1224489795918367
6956,6956,u734,m46,Croupier,m,16,MATT,27,490,0.0551020408163265
6957,6957,u735,m46,Croupier,m,4,REYNOLDS,44,490,0.0897959183673469
6958,6958,u736,m46,Croupier,?,?,ROSS,3,490,0.0061224489795918
6959,6959,u7255,m490,The Rocky Horror Picture Show,m,3,BRAD,55,189,0.291005291005291
6960,6960,u7256,m490,The Rocky Horror Picture Show,?,?,DR SCOTT,4,189,0.0211640211640211
6961,6961,u7257,m490,The Rocky Horror Picture Show,?,?,FAMILY,4,189,0.0211640211640211
6962,6962,u7258,m490,The Rocky Horror Picture Show,m,1,FRANK,31,189,0.164021164021164
6963,6963,u7259,m490,The Rocky Horror Picture Show,?,?,GUESTS,17,189,0.0899470899470899
6964,6964,u7260,m490,The Rocky Horror Picture Show,f,2,JANET,50,189,0.2645502645502645
6965,6965,u7261,m490,The Rocky Horror Picture Show,?,?,MAGENTA,4,189,0.0211640211640211
6966,6966,u7262,m490,The Rocky Horror Picture Show,?,?,RIFF RAFF,16,189,0.0846560846560846
6967,6967,u7263,m490,The Rocky Horror Picture Show,?,?,ROCKY,8,189,0.0423280423280423
6968,6968,u7264,m491,Rocky,f,2,ADRIAN,82,662,0.1238670694864048
6969,6969,u7265,m491,Rocky,m,4,APOLLO,34,662,0.0513595166163142
6970,6970,u7266,m491,Rocky,?,?,BODYGUARD,6,662,0.0090634441087613
6971,6971,u7267,m491,Rocky,?,?,CHIPPED TOOTH,7,662,0.0105740181268882
6972,6972,u7268,m491,Rocky,?,?,CLEANER,13,662,0.0196374622356495
6973,6973,u7269,m491,Rocky,?,?,COMMENTATOR,6,662,0.0090634441087613
6974,6974,u7270,m491,Rocky,?,?,COMMENTATOR #1,10,662,0.0151057401812688
6975,6975,u7271,m491,Rocky,?,?,COMMENTATOR #2,7,662,0.0105740181268882
6976,6976,u7272,m491,Rocky,?,?,DIPPER,5,662,0.0075528700906344
6977,6977,u7273,m491,Rocky,?,?,FATS,9,662,0.0135951661631419
6978,6978,u7274,m491,Rocky,m,7,GAZZO,19,662,0.0287009063444108
6979,6979,u7275,m491,Rocky,?,?,JERGENS,19,662,0.0287009063444108
6980,6980,u7276,m491,Rocky,f,12,MARIE,14,662,0.0211480362537764
6981,6981,u7277,m491,Rocky,m,5,MICKEY,65,662,0.0981873111782477
6982,6982,u7278,m491,Rocky,?,?,MIKE,6,662,0.0090634441087613
6983,6983,u7279,m491,Rocky,?,?,OWNER,4,662,0.0060422960725075
6984,6984,u7280,m491,Rocky,m,3,PAULIE,67,662,0.1012084592145015
6985,6985,u7281,m491,Rocky,?,?,REPORTER,5,662,0.0075528700906344
6986,6986,u7282,m491,Rocky,?,?,REPORTER #2,4,662,0.0060422960725075
6987,6987,u7283,m491,Rocky,m,1,ROCKY,266,662,0.4018126888217522
6988,6988,u7284,m491,Rocky,m,22,TRAINER,14,662,0.0211480362537764
6989,6989,u7285,m492,Who Framed Roger Rabbit,?,?,BABY HERMAN,11,357,0.0308123249299719
6990,6990,u7286,m492,Who Framed Roger Rabbit,?,?,BETTY BOOP,5,357,0.0140056022408963
6991,6991,u7287,m492,Who Framed Roger Rabbit,?,?,DIRECTOR,4,357,0.011204481792717
6992,6992,u7288,m492,Who Framed Roger Rabbit,f,3,DOLORES,33,357,0.0924369747899159
6993,6993,u7289,m492,Who Framed Roger Rabbit,m,2,DOOM,23,357,0.0644257703081232
6994,6994,u7290,m492,Who Framed Roger Rabbit,?,?,EARL,6,357,0.0168067226890756
6995,6995,u7291,m492,Who Framed Roger Rabbit,f,47,JESSICA RABBIT,20,357,0.0560224089635854
6996,6996,u7292,m492,Who Framed Roger Rabbit,?,?,LT. SANTINO,8,357,0.0224089635854341
6997,6997,u7293,m492,Who Framed Roger Rabbit,m,6,MAROON,23,357,0.0644257703081232
6998,6998,u7294,m492,Who Framed Roger Rabbit,m,4,ROGER RABBIT,53,357,0.1484593837535014
6999,6999,u7295,m492,Who Framed Roger Rabbit,m,1,VALIANT,171,357,0.4789915966386555
7000,7000,u7296,m493,Romeo And Juliet,?,?,ABRAHAM,5,306,0.0163398692810457
7001,7001,u7297,m493,Romeo And Juliet,?,?,BALTHASAR,4,306,0.0130718954248366
7002,7002,u7298,m493,Romeo And Juliet,m,8,BENVOLIO,28,306,0.0915032679738562
7003,7003,u7299,m493,Romeo And Juliet,?,?,CAPULET,5,306,0.0163398692810457
7004,7004,u7300,m493,Romeo And Juliet,?,?,CRUSTY,3,306,0.0098039215686274
7005,7005,u7301,m493,Romeo And Juliet,?,?,FATHER LAWRENCE,20,306,0.065359477124183
7006,7006,u7302,m493,Romeo And Juliet,?,?,GLORIA,8,306,0.0261437908496732
7007,7007,u7303,m493,Romeo And Juliet,f,2,JULIET,55,306,0.1797385620915032
7008,7008,u7304,m493,Romeo And Juliet,?,?,LADY CAPULET,6,306,0.0196078431372549
7009,7009,u7305,m493,Romeo And Juliet,m,3,MERCUTIO,37,306,0.1209150326797385
7010,7010,u7306,m493,Romeo And Juliet,f,5,NURSE,29,306,0.0947712418300653
7011,7011,u7307,m493,Romeo And Juliet,m,1,ROMEO,91,306,0.2973856209150327
7012,7012,u7308,m493,Romeo And Juliet,?,?,SAMPSON,5,306,0.0163398692810457
7013,7013,u7309,m493,Romeo And Juliet,?,?,TYBALT,10,306,0.0326797385620915
7014,7014,u7310,m494,Ronin,?,?,DAPPER GENT,5,554,0.0090252707581227
7015,7015,u7311,m494,Ronin,f,3,DEIRDRE,69,554,0.1245487364620938
7016,7016,u7312,m494,Ronin,?,?,EDVARD,5,554,0.0090252707581227
7017,7017,u7313,m494,Ronin,?,?,FRANCOIS,7,554,0.0126353790613718
7018,7018,u7314,m494,Ronin,?,?,GREGOR,51,554,0.0920577617328519
7019,7019,u7315,m494,Ronin,?,?,JEAN-PIERRE,21,554,0.0379061371841155
7020,7020,u7316,m494,Ronin,?,?,LARRY,30,554,0.0541516245487364
7021,7021,u7317,m494,Ronin,?,?,MIKHI,5,554,0.0090252707581227
7022,7022,u7318,m494,Ronin,?,?,PHONE VOICE,4,554,0.0072202166064981
7023,7023,u7319,m494,Ronin,m,1,SAM,161,554,0.2906137184115523
7024,7024,u7320,m494,Ronin,m,9,SEAMUS,24,554,0.0433212996389891
7025,7025,u7321,m494,Ronin,?,?,SWEDE,18,554,0.0324909747292418
7026,7026,u7322,m494,Ronin,?,?,TONY,15,554,0.0270758122743682
7027,7027,u7323,m494,Ronin,m,2,VINCENT,139,554,0.2509025270758123
7028,7028,u7324,m495,Route 9,m,1,BOOTH,173,610,0.2836065573770492
7029,7029,u7325,m495,Route 9,?,?,CLERK,3,610,0.0049180327868852
7030,7030,u7326,m495,Route 9,?,?,CLIFF,7,610,0.0114754098360655
7031,7031,u7327,m495,Route 9,m,2,DWAYNE,84,610,0.1377049180327869
7032,7032,u7328,m495,Route 9,m,4,EARL,135,610,0.221311475409836
7033,7033,u7329,m495,Route 9,f,19,EARL'S MOTHER,16,610,0.0262295081967213
7034,7034,u7330,m495,Route 9,m,5,JESSE,54,610,0.0885245901639344
7035,7035,u7331,m495,Route 9,?,?,MARTIN,42,610,0.0688524590163934
7036,7036,u7332,m495,Route 9,?,?,SALESPERSON,13,610,0.021311475409836
7037,7037,u7333,m495,Route 9,f,3,SALLY,57,610,0.0934426229508196
7038,7038,u7334,m495,Route 9,?,?,WALLACE,18,610,0.0295081967213114
7039,7039,u7335,m495,Route 9,?,?,WILLIE,8,610,0.0131147540983606
7040,7040,u7336,m496,Rush Hour 2,?,?,CAPTAIN DIEL,5,527,0.0094876660341555
7041,7041,u7337,m496,Rush Hour 2,m,2,CARTER,229,527,0.4345351043643263
7042,7042,u7338,m496,Rush Hour 2,?,?,CRAPS DEALER,6,527,0.0113851992409867
7043,7043,u7339,m496,Rush Hour 2,?,?,DOORMAN #1,4,527,0.0075901328273244
7044,7044,u7340,m496,Rush Hour 2,?,?,HOSTESS,5,527,0.0094876660341555
7045,7045,u7341,m496,Rush Hour 2,f,5,ISABELLA,32,527,0.0607210626185958
7046,7046,u7342,m496,Rush Hour 2,?,?,KENNY,14,527,0.0265654648956356
7047,7047,u7343,m496,Rush Hour 2,m,1,LEE,188,527,0.3567362428842505
7048,7048,u7344,m496,Rush Hour 2,?,?,MASTER FU,7,527,0.0132827324478178
7049,7049,u7345,m496,Rush Hour 2,?,?,RICKY TAN,15,527,0.0284629981024667
7050,7050,u7346,m496,Rush Hour 2,?,?,SPECIAL AGENT STERLING,8,527,0.0151802656546489
7051,7051,u7347,m496,Rush Hour 2,?,?,STEVEN REIGN,4,527,0.0075901328273244
7052,7052,u7348,m496,Rush Hour 2,?,?,SUPERINDENDENT CHIN,10,527,0.0189753320683111
7053,7053,u7349,m497,Rush Hour,m,8,CARTER,147,325,0.4523076923076923
7054,7054,u7350,m497,Rush Hour,?,?,DIEL,7,325,0.0215384615384615
7055,7055,u7351,m497,Rush Hour,?,?,HAN,20,325,0.0615384615384615
7056,7056,u7352,m497,Rush Hour,f,18,JOHNSON,23,325,0.0707692307692307
7057,7057,u7353,m497,Rush Hour,?,?,LAFONTAINE,11,325,0.0338461538461538
7058,7058,u7354,m497,Rush Hour,m,2,LEE,70,325,0.2153846153846154
7059,7059,u7355,m497,Rush Hour,?,?,MAN'S VOICE,12,325,0.0369230769230769
7060,7060,u7356,m497,Rush Hour,m,17,RUSS,22,325,0.0676923076923076
7061,7061,u7357,m497,Rush Hour,?,?,SANG'S VOICE,5,325,0.0153846153846153
7062,7062,u7358,m497,Rush Hour,?,?,SOON YOUNG,4,325,0.0123076923076923
7063,7063,u7359,m497,Rush Hour,?,?,WHITNEY,4,325,0.0123076923076923
7064,7064,u7360,m498,Runaway Bride,?,?,BOB,14,470,0.0297872340425531
7065,7065,u7361,m498,Runaway Bride,?,?,BRIAN,9,470,0.0191489361702127
7066,7066,u7362,m498,Runaway Bride,?,?,CINDY,11,470,0.0234042553191489
7067,7067,u7363,m498,Runaway Bride,?,?,ELLIE,16,470,0.0340425531914893
7068,7068,u7364,m498,Runaway Bride,m,4,FISHER,23,470,0.0489361702127659
7069,7069,u7365,m498,Runaway Bride,?,?,GEORGE,9,470,0.0191489361702127
7070,7070,u7366,m498,Runaway Bride,m,2,IKE,158,470,0.3361702127659574
7071,7071,u7367,m498,Runaway Bride,f,1,MAGGIE,148,470,0.3148936170212766
7072,7072,u7368,m498,Runaway Bride,?,?,MRS. PRESSMAN,11,470,0.0234042553191489
7073,7073,u7369,m498,Runaway Bride,?,?,MRS. TROUT,5,470,0.0106382978723404
7074,7074,u7370,m498,Runaway Bride,f,3,PEGGY,55,470,0.1170212765957446
7075,7075,u7371,m498,Runaway Bride,?,?,WALTER,11,470,0.0234042553191489
7076,7076,u737,m47,Dark Star,m,2,BOILER,33,288,0.1145833333333333
7077,7077,u738,m47,Dark Star,?,?,BOMB #19,5,288,0.0173611111111111
7078,7078,u739,m47,Dark Star,m,1000,BOMB #20,35,288,0.1215277777777777
7079,7079,u740,m47,Dark Star,m,1,DOOLITTLE,107,288,0.3715277777777778
7080,7080,u741,m47,Dark Star,m,4,PINBACK,63,288,0.21875
7081,7081,u742,m47,Dark Star,m,1000,POWELL,18,288,0.0625
7082,7082,u743,m47,Dark Star,m,3,TALBY,27,288,0.09375
7083,7083,u7372,m499,Sleepless In Seattle,f,7,ANNIE,145,635,0.2283464566929134
7084,7084,u7373,m499,Sleepless In Seattle,f,9,BARBARA,17,635,0.026771653543307
7085,7085,u7374,m499,Sleepless In Seattle,f,19,BECKY,46,635,0.0724409448818897
7086,7086,u7375,m499,Sleepless In Seattle,?,?,BOB,4,635,0.0062992125984251
7087,7087,u7376,m499,Sleepless In Seattle,?,?,DET. WHEEDLE,6,635,0.0094488188976377
7088,7088,u7377,m499,Sleepless In Seattle,f,16,DR. MARCIA FIELDSTONE,26,635,0.0409448818897637
7089,7089,u7378,m499,Sleepless In Seattle,?,?,GREG,4,635,0.0062992125984251
7090,7090,u7379,m499,Sleepless In Seattle,?,?,JAY,10,635,0.0157480314960629
7091,7091,u7380,m499,Sleepless In Seattle,?,?,JESSICA,11,635,0.0173228346456692
7092,7092,u7381,m499,Sleepless In Seattle,m,2,JONAH,121,635,0.1905511811023622
7093,7093,u7382,m499,Sleepless In Seattle,?,?,LAURIE,4,635,0.0062992125984251
7094,7094,u7383,m499,Sleepless In Seattle,?,?,LULU,4,635,0.0062992125984251
7095,7095,u7384,m499,Sleepless In Seattle,m,1,SAM,149,635,0.2346456692913386
7096,7096,u7385,m499,Sleepless In Seattle,?,?,SETH,6,635,0.0094488188976377
7097,7097,u7386,m499,Sleepless In Seattle,?,?,SUZY,14,635,0.0220472440944881
7098,7098,u7387,m499,Sleepless In Seattle,?,?,TOM,6,635,0.0094488188976377
7099,7099,u7388,m499,Sleepless In Seattle,?,?,VICTORIA,17,635,0.026771653543307
7100,7100,u7389,m499,Sleepless In Seattle,m,8,WALTER,39,635,0.0614173228346456
7101,7101,u7390,m499,Sleepless In Seattle,?,?,WHEEDLE,6,635,0.0094488188976377
7102,7102,u7391,m500,Salt Of The Earth,?,?,ALEXANDER,12,267,0.0449438202247191
7103,7103,u7392,m500,Salt Of The Earth,?,?,ANTONIO,9,267,0.0337078651685393
7104,7104,u7393,m500,Salt Of The Earth,?,?,BARTON,7,267,0.0262172284644194
7105,7105,u7394,m500,Salt Of The Earth,f,5,ESPERANZA,74,267,0.2771535580524344
7106,7106,u7395,m500,Salt Of The Earth,?,?,ESTELLA,5,267,0.0187265917602996
7107,7107,u7396,m500,Salt Of The Earth,?,?,FRANK,8,267,0.0299625468164794
7108,7108,u7397,m500,Salt Of The Earth,?,?,HARTWELL,5,267,0.0187265917602996
7109,7109,u7398,m500,Salt Of The Earth,?,?,LUIS,9,267,0.0337078651685393
7110,7110,u7399,m500,Salt Of The Earth,?,?,RAMÓN,113,267,0.4232209737827715
7111,7111,u7400,m500,Salt Of The Earth,?,?,RUTH,4,267,0.0149812734082397
7112,7112,u7401,m500,Salt Of The Earth,?,?,SAL,4,267,0.0149812734082397
7113,7113,u7402,m500,Salt Of The Earth,?,?,SEBASTIAN,5,267,0.0187265917602996
7114,7114,u7403,m500,Salt Of The Earth,?,?,SHERIFF,7,267,0.0262172284644194
7115,7115,u7404,m500,Salt Of The Earth,?,?,TERESA,5,267,0.0187265917602996
7116,7116,u7405,m501,The Salton Sea,?,?,BO,5,558,0.0089605734767025
7117,7117,u7406,m501,The Salton Sea,?,?,BOBBY,6,558,0.010752688172043
7118,7118,u7407,m501,The Salton Sea,?,?,BOOKMAN,4,558,0.007168458781362
7119,7119,u7408,m501,The Salton Sea,?,?,BUBBA,9,558,0.0161290322580645
7120,7120,u7409,m501,The Salton Sea,f,9,COLETTE,56,558,0.1003584229390681
7121,7121,u7410,m501,The Salton Sea,m,1,DANNY,241,558,0.4318996415770609
7122,7122,u7411,m501,The Salton Sea,?,?,DANNY/TOM,20,558,0.03584229390681
7123,7123,u7412,m501,The Salton Sea,m,6,GARCETTI,36,558,0.064516129032258
7124,7124,u7413,m501,The Salton Sea,m,8,JIMMY,64,558,0.1146953405017921
7125,7125,u7414,m501,The Salton Sea,?,?,KUJO,5,558,0.0089605734767025
7126,7126,u7415,m501,The Salton Sea,f,10,LIZ,18,558,0.032258064516129
7127,7127,u7416,m501,The Salton Sea,?,?,NANCY,7,558,0.0125448028673835
7128,7128,u7417,m501,The Salton Sea,m,2,POOH-BEAR,31,558,0.0555555555555555
7129,7129,u7418,m501,The Salton Sea,?,?,TANNER,48,558,0.086021505376344
7130,7130,u7419,m501,The Salton Sea,?,?,TRAHN,4,558,0.007168458781362
7131,7131,u7420,m501,The Salton Sea,?,?,VERNE,4,558,0.007168458781362
7132,7132,u7421,m502,Saving Private Ryan,?,?,COLONEL ANDERSON,12,483,0.0248447204968944
7133,7133,u7422,m502,Saving Private Ryan,m,4,JACKSON,45,483,0.093167701863354
7134,7134,u7423,m502,Saving Private Ryan,m,1,MILLER,192,483,0.3975155279503105
7135,7135,u7424,m502,Saving Private Ryan,m,3,REIBEN,92,483,0.1904761904761904
7136,7136,u7425,m502,Saving Private Ryan,?,?,RYAN,13,483,0.0269151138716356
7137,7137,u7426,m502,Saving Private Ryan,m,?,SARGE,62,483,0.1283643892339544
7138,7138,u7427,m502,Saving Private Ryan,?,?,SUPPLY SERGEANT,5,483,0.010351966873706
7139,7139,u7428,m502,Saving Private Ryan,m,8,UPHAM,50,483,0.10351966873706
7140,7140,u7429,m502,Saving Private Ryan,?,?,WADE,12,483,0.0248447204968944
7141,7141,u7430,m503,Say Anything...,?,?,AGENT,6,676,0.0088757396449704
7142,7142,u7431,m503,Say Anything...,?,?,AGENT SIMS,7,676,0.0103550295857988
7143,7143,u7432,m503,Say Anything...,?,?,ASSISTANT,8,676,0.0118343195266272
7144,7144,u7433,m503,Say Anything...,?,?,CONSTANCE,13,676,0.0192307692307692
7145,7145,u7434,m503,Say Anything...,f,4,COREY,40,676,0.059171597633136
7146,7146,u7435,m503,Say Anything...,?,?,COURT'S ATTORNEY,5,676,0.007396449704142
7147,7147,u7436,m503,Say Anything...,?,?,DC,17,676,0.0251479289940828
7148,7148,u7437,m503,Say Anything...,f,2,DIANE,191,676,0.2825443786982248
7149,7149,u7438,m503,Say Anything...,?,?,GUY 2,4,676,0.0059171597633136
7150,7150,u7439,m503,Say Anything...,?,?,JASON,4,676,0.0059171597633136
7151,7151,u7440,m503,Say Anything...,m,?,JIM,110,676,0.1627218934911242
7152,7152,u7441,m503,Say Anything...,?,?,JOE,4,676,0.0059171597633136
7153,7153,u7442,m503,Say Anything...,m,1,LLOYD,220,676,0.3254437869822485
7154,7154,u7443,m503,Say Anything...,?,?,MARK,10,676,0.014792899408284
7155,7155,u7444,m503,Say Anything...,?,?,MIKE,8,676,0.0118343195266272
7156,7156,u7445,m503,Say Anything...,?,?,MISS EVANS,7,676,0.0103550295857988
7157,7157,u7446,m503,Say Anything...,?,?,MRS COURT,5,676,0.007396449704142
7158,7158,u7447,m503,Say Anything...,?,?,REBECCA,4,676,0.0059171597633136
7159,7159,u7448,m503,Say Anything...,?,?,U.S. ATTORNEY,5,676,0.007396449704142
7160,7160,u7449,m503,Say Anything...,?,?,VALHERE,8,676,0.0118343195266272
7161,7161,u744,m48,Dark Angel,?,?,BLONDE,5,559,0.0089445438282647
7162,7162,u745,m48,Dark Angel,m,?,BRUNO,19,559,0.033989266547406
7163,7163,u746,m48,Dark Angel,?,?,DARREN,20,559,0.035778175313059
7164,7164,u747,m48,Dark Angel,?,?,HERBAL,4,559,0.0071556350626118
7165,7165,u748,m48,Dark Angel,?,?,INGA,10,559,0.0178890876565295
7166,7166,u749,m48,Dark Angel,?,?,KENDRA,10,559,0.0178890876565295
7167,7167,u750,m48,Dark Angel,?,?,LAUREN,17,559,0.0304114490161001
7168,7168,u751,m48,Dark Angel,m,?,LOGAN,79,559,0.1413237924865832
7169,7169,u752,m48,Dark Angel,f,?,LYDIA,14,559,0.0250447227191413
7170,7170,u753,m48,Dark Angel,m,?,MAX,253,559,0.4525939177101968
7171,7171,u754,m48,Dark Angel,?,?,NORMAL,19,559,0.033989266547406
7172,7172,u755,m48,Dark Angel,f,?,ORIGINAL CINDY,27,559,0.0483005366726296
7173,7173,u756,m48,Dark Angel,m,?,SKETCHY,33,559,0.0590339892665474
7174,7174,u757,m48,Dark Angel,?,?,SONRISA,11,559,0.0196779964221824
7175,7175,u758,m48,Dark Angel,?,?,SOPHY,9,559,0.0161001788908765
7176,7176,u759,m48,Dark Angel,?,?,THEO,5,559,0.0089445438282647
7177,7177,u760,m48,Dark Angel,?,?,VOGELSANG,24,559,0.0429338103756708
7178,7178,u7450,m504,Schindler'S List,?,?,BRINNLITZ GUY 2,3,238,0.0126050420168067
7179,7179,u7451,m504,Schindler'S List,?,?,CLERK,5,238,0.0210084033613445
7180,7180,u7452,m504,Schindler'S List,?,?,EMILIE,7,238,0.0294117647058823
7181,7181,u7453,m504,Schindler'S List,?,?,GESTAPO,3,238,0.0126050420168067
7182,7182,u7454,m504,Schindler'S List,m,3,GOETH,25,238,0.1050420168067226
7183,7183,u7455,m504,Schindler'S List,?,?,GOLDBERG,8,238,0.0336134453781512
7184,7184,u7456,m504,Schindler'S List,?,?,LOWENSTEIN,5,238,0.0210084033613445
7185,7185,u7457,m504,Schindler'S List,?,?,PFEFFERBERG,17,238,0.0714285714285714
7186,7186,u7458,m504,Schindler'S List,?,?,RASCH,6,238,0.0252100840336134
7187,7187,u7459,m504,Schindler'S List,?,?,SCHERNER,6,238,0.0252100840336134
7188,7188,u7460,m504,Schindler'S List,m,1,SCHINDLER,114,238,0.4789915966386555
7189,7189,u7461,m504,Schindler'S List,m,2,STERN,33,238,0.1386554621848739
7190,7190,u7462,m504,Schindler'S List,?,?,TOFFEL,6,238,0.0252100840336134
7191,7191,u7463,m505,Scream 2,?,?,CAPTAIN TYLER,13,479,0.0271398747390396
7192,7192,u7464,m505,Scream 2,?,?,CICI,29,479,0.0605427974947807
7193,7193,u7465,m505,Scream 2,?,?,COTTON,16,479,0.0334029227557411
7194,7194,u7466,m505,Scream 2,?,?,DAWNIE,3,479,0.0062630480167014
7195,7195,u7467,m505,Scream 2,f,29,DEBBIE SALT,13,479,0.0271398747390396
7196,7196,u7468,m505,Scream 2,m,26,DEREK,48,479,0.1002087682672233
7197,7197,u7469,m505,Scream 2,m,35,DEWEY,47,479,0.0981210855949895
7198,7198,u7470,m505,Scream 2,f,27,GALE,65,479,0.1356993736951983
7199,7199,u7471,m505,Scream 2,?,?,GIRL ON PHONE,12,479,0.0250521920668058
7200,7200,u7472,m505,Scream 2,f,11,HALLIE,45,479,0.0939457202505219
7201,7201,u7473,m505,Scream 2,?,?,IN THE THEATER,5,479,0.0104384133611691
7202,7202,u7474,m505,Scream 2,?,?,JOEL,11,479,0.022964509394572
7203,7203,u7475,m505,Scream 2,?,?,LOIS,4,479,0.0083507306889352
7204,7204,u7476,m505,Scream 2,?,?,MAN'S VOICE,26,479,0.0542797494780793
7205,7205,u7477,m505,Scream 2,?,?,MAUREEN,12,479,0.0250521920668058
7206,7206,u7478,m505,Scream 2,?,?,MICKEY,24,479,0.0501043841336116
7207,7207,u7479,m505,Scream 2,?,?,MURPHY,4,479,0.0083507306889352
7208,7208,u7480,m505,Scream 2,?,?,ON SCREEN,5,479,0.0104384133611691
7209,7209,u7481,m505,Scream 2,?,?,PHIL,9,479,0.0187891440501043
7210,7210,u7482,m505,Scream 2,?,?,RANDY,11,479,0.022964509394572
7211,7211,u7483,m505,Scream 2,?,?,SHERIFF,6,479,0.0125260960334029
7212,7212,u7484,m505,Scream 2,f,10,SIDNEY,68,479,0.1419624217118998
7213,7213,u7485,m505,Scream 2,?,?,VOICE,3,479,0.0062630480167014
7214,7214,u7486,m506,Scream 3,?,?,ANGELINA,4,441,0.0090702947845804
7215,7215,u7487,m506,Scream 3,?,?,BEN,23,441,0.0521541950113378
7216,7216,u7488,m506,Scream 3,?,?,BIANCA,7,441,0.0158730158730158
7217,7217,u7489,m506,Scream 3,?,?,CHRISTINE,3,441,0.0068027210884353
7218,7218,u7490,m506,Scream 3,?,?,DETECTIVE KINCAID,47,441,0.1065759637188208
7219,7219,u7491,m506,Scream 3,m,23,DEWEY,64,441,0.1451247165532879
7220,7220,u7492,m506,Scream 3,f,6,GALE,98,441,0.2222222222222222
7221,7221,u7493,m506,Scream 3,f,21,JENNIFER,22,441,0.0498866213151927
7222,7222,u7494,m506,Scream 3,?,?,MILTON,14,441,0.0317460317460317
7223,7223,u7495,m506,Scream 3,?,?,ROMAN,22,441,0.0498866213151927
7224,7224,u7496,m506,Scream 3,?,?,SARAH,18,441,0.0408163265306122
7225,7225,u7497,m506,Scream 3,f,5,SIDNEY,62,441,0.1405895691609977
7226,7226,u7498,m506,Scream 3,?,?,TOM,4,441,0.0090702947845804
7227,7227,u7499,m506,Scream 3,?,?,TYSON,8,441,0.0181405895691609
7228,7228,u7500,m506,Scream 3,m,3,VOICE,39,441,0.0884353741496598
7229,7229,u7501,m506,Scream 3,?,?,WOMAN,6,441,0.0136054421768707
7230,7230,u7502,m507,Scream,m,7,BILLY,72,714,0.1008403361344537
7231,7231,u7503,m507,Scream,f,1,CASEY,70,714,0.0980392156862745
7232,7232,u7504,m507,Scream,m,13,DEWEY,63,714,0.088235294117647
7233,7233,u7505,m507,Scream,?,?,FATHER,7,714,0.0098039215686274
7234,7234,u7506,m507,Scream,f,9,GALE,47,714,0.0658263305322128
7235,7235,u7507,m507,Scream,?,?,GIRL #1,8,714,0.011204481792717
7236,7236,u7508,m507,Scream,?,?,GIRL #2,6,714,0.0084033613445378
7237,7237,u7509,m507,Scream,?,?,KENNY,7,714,0.0098039215686274
7238,7238,u7510,m507,Scream,m,?,MAN,84,714,0.1176470588235294
7239,7239,u7511,m507,Scream,?,?,MOTHER,6,714,0.0084033613445378
7240,7240,u7512,m507,Scream,?,?,MR. PRESCOTT,5,714,0.0070028011204481
7241,7241,u7513,m507,Scream,m,16,RANDY,34,714,0.0476190476190476
7242,7242,u7514,m507,Scream,m,14,SHERIFF BURKE,21,714,0.0294117647058823
7243,7243,u7515,m507,Scream,f,6,SIDNEY,147,714,0.2058823529411764
7244,7244,u7516,m507,Scream,m,15,STU,72,714,0.1008403361344537
7245,7245,u7517,m507,Scream,f,11,TATUM,65,714,0.0910364145658263
7246,7246,u7518,m508,Seven,m,14,CAPTAIN,32,517,0.0618955512572533
